runtime,theta,theta,theta,theta,theta,theta,theta,theta,speed,speed,speed,speed,speed,speed,speed,speed,tau,tau,tau,tau,tau,tau,tau,tau,torque,torque,torque,torque,torque,torque,torque,torque,thread_timer,temp,temp,temp,temp,temp,temp,temp,temp
750,0.566678,4.774349,0.962221,4.183252,0.988789,0.237182,0.91552,2.587326,-0.46736,3.488719,-0.638015,3.263766,0.36458,-2.994694,0.355368,3.011662,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-36,50,-25,49,27,-11,29,12,4.641066,26,25,26,26,27,27,27,27
760,0.564665,4.787664,0.959516,4.195737,0.994818,0.194049,0.921677,2.634134,-0.585655,3.568229,-0.70201,3.407271,0.437787,-2.968029,0.425666,3.009238,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-38,50,-37,46,29,-9,30,11,3.97739,26,25,26,26,27,27,27,27
770,0.561554,4.804485,0.956181,4.211215,1.003799,0.138613,0.930455,2.687898,-0.72916,3.653556,-0.777641,3.504233,0.524568,-3.007784,0.526992,3.000997,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-33,45,-41,26,29,-15,31,8,3.427,26,25,26,26,27,27,27,27
780,0.558348,4.819441,0.952783,4.225927,1.012949,0.089323,0.939904,2.737177,-0.851333,3.711734,-0.888179,3.583743,0.605532,-2.998573,0.605532,2.965121,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-40,43,-44,40,32,-13,31,10,4.649911,26,25,26,26,27,27,27,27
790,0.555035,4.832267,0.949385,4.238827,1.022473,0.048619,0.94849,2.777508,-0.967688,3.833907,-0.994838,3.696219,0.690859,-3.00633,0.660316,3.009238,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-30,46,-38,37,31,-17,30,9,4.374973,26,25,26,26,27,27,27,27
800,0.550369,4.85076,0.944133,4.256756,1.035661,-0.0067,0.961699,2.835778,-1.058833,3.967715,-1.17131,3.833907,0.766975,-3.003906,0.7534,2.970454,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,-34,47,-34,40,32,-8,26,15,3.710285,26,25,26,26,27,27,27,27
810,0.545437,4.868358,0.93903,4.273182,1.050457,-0.058898,0.975761,2.885185,-1.181006,4.062738,-1.208156,3.897902,0.853272,-2.955909,0.838728,3.003906,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-39,48,-51,36,28,-11,31,17,8.194125,26,25,26,26,27,27,27,27
820,0.540707,4.883804,0.934162,4.288543,1.063475,-0.101924,0.988981,2.929777,-1.287665,4.16358,-1.287665,3.983229,0.930357,-2.982574,0.915813,2.961242,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-32,35,-43,43,27,-7,31,10,3.743986,26,25,26,26,27,27,27,27
830,0.531407,4.916817,0.924234,4.319638,1.093505,-0.202144,1.018499,3.027941,-0.878482,3.839724,-1.0918,3.690402,0.844061,-3.026207,0.840182,2.984998,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-2,-6,5,4,-12,-18,-13,11,4.336456,26,25,26,26,27,27,27,27
840,0.528307,4.930559,0.920452,4.332996,1.105808,-0.245628,1.030441,3.074227,-0.899814,3.568229,-0.985141,3.46157,0.824183,-2.970454,0.817396,2.963666,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,-26,-8,-20,5,16,0,12,1,3.554287,26,25,26,26,27,27,27,27
850,0.523961,4.945164,0.915818,4.347847,1.120168,-0.29741,1.045504,3.124145,-1.070469,3.333579,-1.085983,3.162925,0.876058,-2.926335,0.862484,2.933123,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,-34,-4,-43,10,24,7,25,-10,4.682842,26,25,26,26,27,27,27,27
860,0.519934,4.956711,0.911781,4.358765,1.133761,-0.339126,1.058095,3.164828,-1.128646,3.285098,-1.202338,3.110564,0.934721,-2.862825,0.925025,2.886581,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-26,25,-33,30,30,-13,28,18,5.248725,26,25,26,26,27,27,27,27
870,0.515439,4.971753,0.906487,4.372997,1.150582,-0.392687,1.07514,3.221467,-0.893996,3.391757,-1.0918,3.221102,0.906602,-2.910821,0.903693,2.95203,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-3,40,-9,26,-15,-25,-7,32,4.067467,26,25,26,26,27,27,27,27
880,0.511465,4.990288,0.901672,4.389903,1.168989,-0.454888,1.093526,3.281303,-0.610865,3.190074,-0.750492,3.077597,0.814487,-2.885126,0.808184,2.877369,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,4,6,4,-4,-5,4,-15,-3,3.549237,26,25,26,26,27,27,27,27
890,0.508898,5.002805,0.898785,4.40226,1.181442,-0.502101,1.106086,3.327344,-0.638015,3.162925,-0.723342,3.025237,0.776187,-2.862825,0.785398,2.877369,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-27,28,-28,31,18,-13,13,17,3.405394,26,25,26,26,27,27,27,27
900,0.506342,5.014033,0.896047,4.412817,1.193,-0.540919,1.117303,3.367153,-0.766006,3.013602,-0.814487,2.918578,0.81885,-2.873491,0.81885,2.826464,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-21,3,-36,1,29,-1,25,-10,4.055787,26,25,26,26,27,27,27,27
910,0.503444,5.023919,0.892915,4.422607,1.204069,-0.579194,1.128712,3.406568,-0.872665,2.854583,-0.946356,2.736288,0.866847,-2.786709,0.866847,2.793496,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-32,-4,-36,2,29,12,30,-10,4.170599,26,25,26,26,27,27,27,27
920,0.500025,5.03472,0.889059,4.432684,1.219163,-0.623253,1.143956,3.451565,-0.893996,2.619933,-1.021987,2.443461,0.954598,-2.731925,0.961386,2.685383,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-22,-11,-25,-2,30,16,27,-21,4.37865,26,25,26,26,27,27,27,27
930,0.495881,5.044872,0.884404,4.442879,1.236261,-0.668272,1.160968,3.495326,-0.957992,2.311592,-1.101497,2.268928,1.040895,-2.573876,1.045258,2.608298,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,-41,-8,-47,-19,32,21,31,-17,5.383643,26,25,26,26,27,27,27,27
940,0.491257,5.055003,0.879301,4.452147,1.255936,-0.714589,1.180175,3.541782,-1.149978,2.08082,-1.22367,1.927619,1.136888,-2.452672,1.13301,2.445885,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-41,-5,-38,2,30,18,33,-18,4.454497,26,25,26,26,27,27,27,27
950,0.484408,5.064611,0.872121,4.461479,1.281023,-0.762878,1.205858,3.590528,-1.320632,1.702666,-1.394324,1.671638,1.238214,-2.279594,1.239669,2.307228,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,-30,-4,-43,-6,34,25,30,-22,4.378597,26,25,26,26,27,27,27,27
960,0.479028,5.072612,0.866177,4.468658,1.303159,-0.803603,1.227451,3.629889,-1.113132,1.787993,-1.217852,1.607642,1.202338,-2.268928,1.220761,2.240809,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-5,28,-2,32,-9,-15,-6,17,4.330895,26,25,26,26,27,27,27,27
970,0.474405,5.080452,0.860851,4.476073,1.323793,-0.844839,1.249747,3.671722,-1.101497,1.793811,-1.229488,1.787993,1.18343,-2.312561,1.219306,2.27814,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-37,35,-33,26,19,-22,20,24,7.170213,26,25,26,26,27,27,27,27
980,0.469601,5.08874,0.855706,4.483839,1.344438,-0.885138,1.269849,3.709636,-1.031684,1.974161,-1.175188,1.863624,1.154341,-2.423099,1.197975,2.319349,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,8,32,14,39,-5,-36,-8,32,9.964858,26,25,26,26,27,27,27,27
990,0.465372,5.09673,0.851146,4.491327,1.36323,-0.925117,1.289567,3.748358,-1.021987,1.82096,-1.107314,1.762783,1.142221,-2.385768,1.202338,2.335347,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-37,-1,-33,-1,22,5,21,-4,10.014403,26,25,26,26,27,27,27,27
1000,0.457457,5.108661,0.842049,4.503013,1.400205,-0.99616,1.327948,3.81744,-1.095679,1.442806,-1.277969,1.314815,1.271181,-2.255353,1.320632,2.215599,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-39,-10,-35,-3,30,14,31,-18,10.02845,26,25,26,26,27,27,27,27
1010,0.444098,5.123564,0.827551,4.516648,1.456014,-1.086473,1.387134,3.90818,-1.400142,1.607642,-1.53395,1.436988,1.465592,-2.279594,1.504377,2.240809,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-40,37,-36,37,33,-25,27,31,9.978323,26,25,26,26,27,27,27,27
1020,0.427959,5.13803,0.810219,4.529826,1.522391,-1.179928,1.453479,3.997406,-1.708483,1.117011,-1.799628,0.98902,1.69103,-2.143361,1.721573,2.090517,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-42,-7,-46,-4,34,15,29,-17,10.049163,26,25,26,26,27,27,27,27
1030,0.411288,5.148565,0.79245,4.538731,1.587308,-1.260335,1.520292,4.073509,-1.915984,1.19652,-2.012946,1.074347,1.845201,-2.195721,1.893197,2.096819,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-35,33,-33,31,31,-24,33,28,9.904259,26,25,26,26,27,27,27,27
1040,0.39157,5.15876,0.770772,4.547807,1.66569,-1.346131,1.601241,4.156621,-2.156451,0.839697,-2.294138,0.632197,2.037187,-2.05561,2.09585,1.97707,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-40,-5,-33,-7,32,17,31,-17,10.073996,26,25,26,26,27,27,27,27
1050,0.369391,5.167069,0.747826,4.553538,1.746682,-1.422532,1.681946,4.231317,-2.352316,0.93666,-2.519092,0.713646,2.201054,-2.083729,2.238385,1.989191,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-40,28,-34,46,33,-24,30,30,9.925122,26,25,26,26,27,27,27,27
1060,0.345295,5.177509,0.722952,4.562157,1.833917,-1.505985,1.771876,4.309464,-2.635447,1.256637,-2.726592,1.053015,2.365891,-2.266019,2.40613,2.142392,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-29,32,-40,32,35,-31,33,41,10.08898,26,25,26,26,27,27,27,27
1070,0.318322,5.191133,0.694765,4.573075,1.932028,-1.598396,1.872447,4.399032,-2.790588,1.537829,-2.998088,1.213973,2.565634,-2.476428,2.616539,2.307228,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-43,29,-48,39,34,-32,35,27,9.893654,26,25,26,26,27,27,27,27
1080,0.288825,5.207677,0.664224,4.586796,2.038373,-1.700214,1.978228,4.495801,-3.104747,1.799628,-3.205588,1.485469,2.721744,-2.661627,2.816283,2.506002,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-45,32,-35,39,34,-30,28,33,10.093665,26,25,26,26,27,27,27,27
1090,0.25593,5.227299,0.629763,4.604064,2.151557,-1.814687,2.096089,4.603925,-3.370425,2.098274,-3.440238,1.751147,2.840039,-2.830827,2.83713,2.749378,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-50,29,-42,43,17,-25,16,35,9.97533,26,25,26,26,27,27,27,27
1100,0.221404,5.248966,0.594876,4.62244,2.264102,-1.926732,2.207313,4.715639,-3.632224,2.385283,-3.738883,1.991615,2.853128,-2.963666,2.853128,2.910821,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-38,35,-42,38,20,-22,6,25,9.920398,26,25,26,26,27,27,27,27
1110,0.184418,5.273425,0.557165,4.643415,2.377883,-2.044252,2.320391,4.828227,-3.866874,2.598601,-3.946383,2.208811,2.878824,-2.987907,2.873491,2.922457,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-45,52,-37,50,16,-23,14,17,9.998763,26,25,26,26,27,27,27,27
1120,0.144684,5.301345,0.51644,4.667298,2.493624,-2.166044,2.436281,4.948154,-4.062738,2.901125,-4.181033,2.486125,2.9147,-2.93991,2.850704,2.982574,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-40,34,-46,44,15,-4,11,8,10.031965,26,25,26,26,27,27,27,27
1130,0.100657,5.332792,0.470847,4.695037,2.615917,-2.290179,2.555718,5.072822,-4.233393,3.205588,-4.468043,2.726592,2.90258,-2.970454,2.840039,2.958333,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-31,36,-30,47,17,-13,14,6,9.942705,26,25,26,26,27,27,27,27
1140,0.05909,5.364207,0.42797,4.721914,2.727045,-2.401329,2.663097,5.182907,-4.477739,3.343275,-4.681361,2.976756,2.909367,-2.961242,2.881248,2.922457,34.170807,-62.5,34.170807,-62.5,34.170807,-62.5,34.170807,-62.5,-48,46,-45,23,10,-18,10,13,10.013641,26,25,26,26,27,27,27,27
1150,0.007617,5.40392,0.373588,4.757771,2.85918,-2.535594,2.792569,5.317418,-4.660029,3.678766,-4.834562,3.300611,2.894823,-2.965121,2.863794,2.99324,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,-34,40,-35,27,11,-2,13,22,10.058356,26,25,26,26,27,27,27,27
1160,-0.033694,5.437273,0.330967,4.787108,2.96069,-2.639437,2.894451,5.421633,-4.644515,3.82421,-4.797716,3.43442,2.894823,-2.991785,2.865249,2.971908,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,-42,39,-19,39,14,-14,10,6,10.005462,26,25,26,26,27,27,27,27
1170,-0.080385,5.476912,0.282764,4.82321,3.077059,-2.760461,3.010949,5.542849,-4.584398,4.089888,-4.685239,3.684584,2.904034,-2.977241,2.890459,2.95203,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,-14,35,-17,42,17,-20,14,13,9.905559,26,25,26,26,27,27,27,27
1180,-0.124998,5.521088,0.236979,4.862774,3.198254,-2.88448,3.128074,5.663725,-4.031711,4.281875,-4.202365,4.010379,2.827918,-3.002451,2.800284,3.013117,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,4,50,8,34,-12,-9,-3,17,9.967396,26,25,26,26,27,27,27,27
1190,-0.159545,5.562133,0.199961,4.901454,3.298357,-2.994244,3.228188,5.777825,-3.407271,4.568884,-3.711734,4.227575,2.60151,-3.034449,2.556422,2.994694,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,5,38,3,34,-21,-13,-20,10,10.114328,26,25,26,26,27,27,27,27
1200,-0.190352,5.608919,0.165361,4.94611,3.396446,-3.118284,3.326416,5.897263,-2.742106,4.76087,-3.162925,4.537856,2.258262,-3.016995,2.29026,2.990331,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,3,39,5,43,-22,-7,-17,11,9.968197,26,25,26,26,27,27,27,27
1210,-0.21448,5.658731,0.136918,4.993311,3.48155,-3.240576,3.4125,6.019523,-2.162269,4.894679,-2.571452,4.770566,1.953314,-3.032994,2.019734,3.045115,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,14,43,9,50,-20,-1,-20,14,10.041326,26,25,26,26,27,27,27,27
1220,-0.232995,5.70915,0.11361,5.044167,3.556268,-3.366235,3.491415,6.146577,-1.491287,4.916011,-1.921801,4.947039,1.669698,-3.025237,1.705575,2.998573,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,2,31,0,44,-19,-18,-22,8,9.97376,26,25,26,26,27,27,27,27
1230,-0.244734,5.764714,0.095735,5.0989,3.622954,-3.50131,3.559805,6.282324,-0.78152,4.919889,-1.277969,4.888861,1.36572,-3.039782,1.412747,3.035903,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,4,45,12,33,-20,-7,-20,19,9.886218,26,25,26,26,27,27,27,27
1240,-0.249623,5.809573,0.086457,5.14344,3.667439,-3.611618,3.606378,6.392738,-0.275374,4.916011,-0.750492,4.84038,1.101012,-3.027661,1.161129,3.01845,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,10,29,6,11,-20,-6,-20,15,10.012234,26,25,26,26,27,27,27,27
1250,-0.249666,5.859683,0.082441,5.192303,3.706215,-3.735338,3.648318,6.512666,0.164837,4.898558,-0.143505,4.824866,0.813517,-3.000997,0.890603,2.982574,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,33,24,16,21,-20,-11,-25,7,10.083158,26,25,26,26,27,27,27,27
1260,-0.247482,5.906245,0.08308,5.239313,3.732324,-3.851676,3.677676,6.630889,0.275374,4.855894,0.201682,4.81323,0.536204,-3.025237,0.619107,3.016026,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,46,26,34,29,-20,-13,-25,19,9.981271,26,25,26,26,27,27,27,27
1270,-0.243626,5.957282,0.087043,5.291192,3.748122,-3.977995,3.69716,6.755738,0.451846,4.830684,0.525538,4.873347,0.241922,-2.995664,0.340824,3.009238,4.866816,-62.5,4.866816,-62.5,4.866816,-62.5,4.866816,-62.5,45,30,30,33,-22,-11,-25,16,9.988392,26,25,26,26,27,27,27,27
1280,-0.238513,6.00311,0.092816,5.33655,3.752767,-4.090913,3.704841,6.866685,0.632197,4.947039,0.756309,4.888861,0.015514,-2.998573,0.084842,2.994694,-46.524612,-62.5,-46.524612,-62.5,-46.524612,-62.5,-46.524612,-62.5,43,33,37,31,-25,-15,-21,4,9.997951,26,25,26,26,27,27,27,27
1290,-0.229373,6.05795,0.103331,5.391731,3.748239,-4.228364,3.702327,7.004552,0.946356,4.904375,1.080165,4.904375,-0.199258,-3.019904,-0.178411,2.995664,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,45,11,23,27,-29,-7,-25,21,9.939369,26,25,26,26,27,27,27,27
1300,-0.221852,6.102968,0.112673,5.434927,3.740718,-4.333143,3.695157,7.108074,0.802851,4.947039,0.973506,4.855894,-0.204591,-2.975786,-0.212833,2.989361,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,21,27,20,25,-9,-13,-10,14,9.99272,26,25,26,26,27,27,27,27
1310,-0.214288,6.161941,0.122047,5.494263,3.735115,-4.480608,3.688627,7.254271,0.378155,4.904375,0.537174,4.797716,-0.010181,-3.027661,-0.027634,2.982574,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-1,32,-7,20,16,-15,16,10,10.043787,26,25,26,26,27,27,27,27
1320,-0.211135,6.202783,0.12634,5.534359,3.734604,-4.578463,3.68769,7.354491,0.424697,4.84038,0.585655,4.782202,-0.063511,-3.020874,-0.070298,2.990331,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,29,28,41,41,-28,-10,-25,24,10.014051,26,25,26,26,27,27,27,27
1330,-0.209399,6.252179,0.130324,5.583521,3.734306,-4.704569,3.686379,7.477912,-0.100841,4.733721,0.131869,4.733721,0.074176,-3.003906,0.050421,3.010693,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-20,22,-25,8,19,-3,18,2,9.898473,26,25,26,26,27,27,27,27
1340,-0.212691,6.30312,0.129142,5.634153,3.742561,-4.83696,3.694188,7.611753,-0.418879,4.132552,-0.28701,4.227575,0.283616,-2.833251,0.278283,2.790588,-62.405087,-62.5,-62.405087,-62.5,-62.405087,-62.5,-62.405087,-62.5,-34,0,-33,-2,29,15,28,-19,9.974311,26,25,26,26,27,27,27,27
1350,-0.217367,6.338508,0.125286,5.66968,3.756602,-4.9344,3.707536,1.423386,-0.585655,3.626406,-0.531356,3.610892,0.471239,-2.533636,0.452331,2.544302,-38.888645,-62.5,-38.888645,-62.5,-38.888645,-62.5,-38.888645,-62.5,-38,-4,-47,-8,30,22,29,-19,10.097527,26,25,26,26,27,27,27,27
1360,-0.224462,6.374312,0.118809,5.705387,3.779089,-5.03364,3.729736,1.524906,-0.851333,3.690402,-0.760188,3.711734,0.674861,-2.541878,0.648196,2.513759,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,-40,36,-37,30,31,-23,29,23,9.917697,26,25,26,26,27,27,27,27
1370,-0.234294,6.41052,0.110372,5.741745,3.808576,1.145853,3.758263,1.622005,-1.107314,3.87657,-1.006473,3.90372,0.851818,-2.736288,0.837273,2.647083,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,-45,40,-37,44,28,-32,31,27,10.078059,26,25,26,26,27,27,27,27
1380,-0.249858,6.46455,0.096044,5.795339,3.857078,0.996545,3.806211,1.770854,-1.287665,4.270239,-1.138342,4.153883,0.992898,-2.923911,0.982233,2.930699,44.708229,-62.5,44.708229,-62.5,44.708229,-62.5,44.708229,-62.5,-19,41,-27,45,16,-17,20,41,9.950019,26,25,26,26,27,27,27,27
1390,-0.258263,6.500216,0.087629,5.829736,3.888844,0.900565,3.836656,1.866345,-0.839697,4.431197,-0.857151,4.355566,0.893027,-2.958333,0.890603,3.002451,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,0,37,12,44,-12,-14,-16,21,10.035089,26,25,26,26,27,27,27,27
1400,-0.263908,6.545905,0.082462,5.873859,3.920472,0.774278,3.869328,1.993484,-0.292827,4.020075,-0.2075,3.907598,0.610865,-3.011662,0.644317,2.949122,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,18,1,5,-16,-20,0,-24,-6,9.91533,26,25,26,26,27,27,27,27
1410,-0.26492,6.577734,0.082238,5.905061,3.936365,0.677051,3.886405,2.087025,-0.031028,4.004561,0.089206,3.950262,0.411122,-3.000027,0.453786,2.963666,62.5,-30.612032,62.5,-30.612032,62.5,-30.612032,62.5,-30.612032,30,31,25,44,-12,-11,-16,25,10.00759,26,25,26,26,27,27,27,27
1420,-0.263898,6.621421,0.084667,5.947906,3.947188,0.553033,3.899816,2.212353,0.186168,4.285753,0.366519,4.217879,0.132839,-2.971908,0.19538,2.971908,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,47,37,32,37,-25,-8,-22,17,9.967332,26,25,26,26,27,27,27,27
1430,-0.259583,6.673896,0.091964,6.000178,3.945729,0.397963,3.900796,2.366273,0.482874,3.674888,0.680678,3.632224,-0.148838,-2.994694,-0.126052,2.890459,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,31,-2,36,1,-29,3,-22,-8,10.087971,26,25,26,26,27,27,27,27
1440,-0.255621,6.697108,0.096896,6.021856,3.939987,0.3212,3.896034,2.44049,0.70201,3.647738,0.857151,3.529444,-0.282162,-2.954455,-0.238044,2.862825,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,34,21,40,32,-29,-7,-33,9,10.014551,26,25,26,26,27,27,27,27
1450,-0.247269,6.732315,0.106249,6.056446,3.925223,0.207259,3.883464,2.548892,0.985141,3.812575,1.138342,3.711734,-0.48045,-2.961242,-0.420333,2.947667,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,34,32,39,49,-28,-15,-30,32,9.883373,26,25,26,26,27,27,27,27
1460,-0.23668,6.771112,0.118979,6.094593,3.902703,0.092189,3.862372,2.664292,1.229488,4.053042,1.394324,3.897902,-0.661771,-2.989361,-0.622986,2.946697,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,31,38,43,41,-32,-13,-34,11,10.015282,26,25,26,26,27,27,27,27
1470,-0.22149,6.817409,0.135629,6.138993,3.867624,-0.039861,3.829476,2.798089,1.473834,4.34587,1.687152,4.181033,-0.89739,-2.995664,-0.841152,2.990331,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,40,37,36,40,-29,-9,-32,18,9.983643,26,25,26,26,27,27,27,27
1480,-0.205447,6.857132,0.153078,6.177236,3.829572,-0.156156,3.793278,2.908865,1.735633,3.882388,1.933437,3.738883,-1.074347,-2.977241,-1.038471,2.982574,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,45,3,46,-2,-30,-5,-31,9,9.971288,26,25,26,26,27,27,27,27
1490,-0.1864,6.895738,0.173478,6.213796,3.782328,-0.276105,3.747451,3.030721,2.016825,3.897902,2.183601,3.775729,-1.264879,-3.016026,-1.235305,2.968029,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,42,35,41,43,-29,-8,-31,5,10.036315,26,25,26,26,27,27,27,27
1500,-0.167204,6.931999,0.194688,6.249471,3.733464,-0.38375,3.697884,3.137376,2.214629,4.120916,2.427947,3.998743,-1.435048,-2.982574,-1.428746,2.982574,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,44,40,31,46,-30,-7,-32,14,9.975304,26,25,26,26,27,27,27,27
1510,-0.142788,6.976314,0.22036,6.291997,3.669037,-0.50535,3.635289,3.262118,2.513274,4.39823,2.604419,4.281875,-1.634792,-2.957363,-1.634792,2.961242,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,29,35,50,35,-30,-9,-32,16,10.169697,26,25,26,26,27,27,27,27
1520,-0.115443,7.023356,0.248345,6.336759,3.596311,-0.628878,3.564481,3.380405,2.726592,4.617365,2.885611,4.516524,-1.844231,-2.99324,-1.805446,2.957363,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,52,35,40,54,-32,-12,-26,9,9.868108,26,25,26,26,27,27,27,27
1530,-0.086926,7.070505,0.279099,6.384078,3.520124,-0.746313,3.488773,3.499991,2.99227,4.81323,3.114443,4.776384,-2.010522,-2.954455,-1.998402,2.965121,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,47,31,35,34,-32,-14,-31,16,9.93631,26,25,26,26,27,27,27,27
1540,-0.055266,7.119347,0.311473,6.43308,3.43388,-0.867242,3.400889,3.619684,3.22692,4.852015,3.370425,4.883043,-2.191358,-2.949122,-2.215599,2.941365,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,38,22,31,20,-32,-2,-32,16,10.009522,26,25,26,26,27,27,27,27
1550,-0.01975,7.170799,0.348895,6.484394,3.336099,-0.9947,3.302938,3.742915,3.46157,4.855894,3.696219,4.846198,-2.408554,-2.978695,-2.423099,2.938456,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,33,29,32,27,-35,-14,-28,11,10.079734,26,25,26,26,27,27,27,27
1560,0.01861,7.222369,0.389642,6.535857,3.22773,-1.121648,3.191138,3.872184,3.66907,4.770566,3.919234,4.718207,-2.605874,-2.930699,-2.634962,2.926335,62.5,-62.5,62.5,-62.5,62.5,-62.5,62.5,-62.5,43,20,40,24,-28,-11,-29,18,9.879962,26,25,26,26,27,27,27,27
1570,0.050291,7.26237,0.424146,6.575996,3.138801,-1.217575,3.104947,3.969805,3.90372,4.745356,4.184912,4.727903,-2.744045,-2.954455,-2.773619,2.95203,-42.369648,-62.5,-42.369648,-62.5,-42.369648,-62.5,-42.369648,-62.5,29,31,35,21,-34,-9,-30,14,10.052445,26,25,26,26,27,27,27,27
1580,0.091517,7.31102,0.468471,6.624455,3.022794,-1.340933,2.985414,4.092278,4.089888,4.770566,4.456408,4.718207,-2.885126,-2.99324,-2.834706,2.955909,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62.5,40,32,50,24,-17,-20,-12,11,9.954069,26,25,26,26,27,27,27,27
